2 1.5 2.6632398 3.1381731
2 1.6 2.7534396 2.9109261
2 1.7 2.7646785 2.8557335
2 1.8 2.7590397 2.8653346
2 1.9 2.758502 2.8773175
2 2.0 2.7290798 2.9349253
2 2.1 2.7652668 2.8555142
2 2.2 2.7537036 2.8873531
2 2.3 2.7371816 2.926708
2 2.4 2.707524 3.017555
2 2.5 2.7430085 2.9512677

3 1.5 2.632668 3.1236469
3 1.6 2.6498619 3.0748401
3 1.7 2.6544425 2.9949859
3 1.8 2.6726896 2.94086
3 1.9 2.6252835 3.0803706
3 2.0 2.6239001 3.0197641
3 2.1 2.5983515 3.0668946
3 2.2 2.648072 2.966557
3 2.3 2.6789026 2.8740414
3 2.4 2.636496 2.940348
3 2.5 2.6248 2.9793167

4 1.5 2.4773771 3.1904259
4 1.6 2.493468 3.081661
4 1.7 2.4877773 2.9980359
4 1.8 2.5243002 2.9665062
4 1.9 2.537002 3.0215373
4 2.0 2.449871 3.1539637
4 2.1 2.5491748 3.0314306
4 2.2 2.5688283 2.9819923
4 2.3 2.5726629 2.9904294
4 2.4 2.5681153 3.0255767
4 2.5 2.583163 2.9270531

5 1.5 2.3984148 3.5878767
5 1.6 2.3877249 3.2897947
5 1.7 2.4163345 3.0456817
5 1.8 2.3751212 3.2106275
5 1.9 2.4289971 2.9801684
5 2.0 2.4173039 3.0724661
5 2.1 2.4181792 3.0683878
5 2.2 2.4043876 3.1351199
5 2.3 2.4277669 3.087164
5 2.4 2.4257426 3.0334997
5 2.5 2.4977292 2.9008528

6 1.5 2.2635559 6.8338389
6 1.6 2.2876033 3.2009935
6 1.7 2.3088537 3.3841942
6 1.8 2.304381 3.462169
6 1.9 2.4094191 2.9266013
6 2.0 2.324459 3.1632371
6 2.1 2.368942 2.9820091
6 2.2 2.4204272 2.9900837
6 2.3 2.4322766 3.0618558
6 2.4 2.4057577 2.9792138
6 2.5 2.4252639 3.0124265

7 1.5 2.1982849 5.7551931
7 1.6 2.232923 3.5151781
7 1.7 2.2708656 3.2934234
7 1.8 2.3241905 3.1865583
7 1.9 2.2514487 3.2355188
7 2.0 2.2857709 3.0879399
7 2.1 2.2582817 3.311552
7 2.2 2.3038366 3.2113718
7 2.3 2.3082827 3.0472353
7 2.4 2.2433886 3.2714459
7 2.5 2.2422484 3.2120731

8 1.5 2.1334628 4.4036351
8 1.6 2.1037259 4.5941522
8 1.7 2.2170785 3.1316487
8 1.8 2.227161 4.2956188
8 1.9 2.1814635 3.4632552
8 2.0 2.1975513 3.2195949
8 2.1 2.1461555 3.6278409
8 2.2 2.2319181 3.1401109
8 2.3 2.243071 3.5224745
8 2.4 2.2555495 3.0336179
8 2.5 2.300211 3.0897734

9 1.5 2.1296472 5.0235209
9 1.6 2.1429349 4.4748106
9 1.7 2.0965469 4.3746469
9 1.8 2.0975532 4.2263974
9 1.9 2.1326361 3.7843095
9 2.0 2.0969962 3.9124993
9 2.1 2.1408161 3.1676646
9 2.2 2.1735767 3.6862177
9 2.3 2.1033417 3.2943212
9 2.4 2.1538951 3.0109682
9 2.5 2.1456024 3.2651666

10 1.5 1.9578478 6.8056869
10 1.6 1.9923325 7.4190315
10 1.7 2.0611468 4.6385932
10 1.8 2.040077 3.9999731
10 1.9 2.0276557 3.9876492
10 2.0 2.0804232 4.3403338
10 2.1 1.9675224 3.4231925
10 2.2 2.0805679 3.4579124
10 2.3 2.0884168 3.4243745
10 2.4 2.137355 3.2653473
10 2.5 2.093543 3.3189335

11 1.5 1.888514 19.8753409
11 1.6 1.9334388 9.2747716
11 1.7 1.9382179 4.9588707
11 1.8 1.9271357 5.3124298
11 1.9 1.9464883 4.46889
11 2.0 1.9501447 3.9654215
11 2.1 2.00629 3.8329953
11 2.2 2.0598585 3.2627987
11 2.3 1.9943141 4.0715246
11 2.4 1.9677108 3.3971231
11 2.5 2.0431442 3.5989464

12 1.5 1.8444269 18.7843935
12 1.6 1.8542971 11.4113574
